flow_key,total_bytes,incoming_bytes,outgoing_bytes,max_packet_length_bytes,min_packet_length_bytes,total_packets,incoming_packets,current_pkt_len,iat_sum,iat_max,ttl,label
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52979,36279,16700,1218,119,50,34,1163,91.55797958374023,34.49678421020508,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51506,21847,29659,1228,119,50,22,119,98.18887710571289,34.97314453125,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",44952,28918,16034,1177,119,50,28,1177,105.0729751586914,35.730838775634766,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",46235,29433,16802,1187,119,50,27,723,108.01553726196289,35.72678565979004,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50077,38717,11360,1229,119,50,36,960,127.00724601745605,43.89786720275879,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9192,8930,262,262,114,50,49,171,914.4253730773926,32.44376182556152,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50007,30315,19692,1212,119,50,29,119,104.70438003540039,37.6894474029541,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49402,28625,20777,1194,114,50,27,119,76.09200477600098,35.3999137878418,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53075,36256,16819,1229,119,50,32,971,92.22769737243652,37.10365295410156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50578,24009,26569,1191,119,50,23,119,66.92028045654297,40.683746337890625,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",46214,31001,15213,1197,119,50,28,1175,65.29664993286133,49.64923858642578,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52112,40870,11242,1174,119,50,38,1104,119.79293823242188,34.598350524902344,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51145,45060,6085,1227,119,50,43,1227,144.35863494873047,34.60264205932617,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",43751,25543,18208,1227,119,50,24,1198,75.64043998718262,39.26706314086914,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51101,30413,20688,1226,119,50,28,1226,100.44312477111816,40.89927673339844,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51485,31200,20285,1226,119,50,28,953,77.79574394226074,24.641752243041992,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8910,8752,158,194,114,50,49,160,935.9924793243408,28.026103973388672,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50686,38154,12532,1231,119,50,36,954,131.54959678649902,32.1812629699707,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49854,27563,22291,1241,119,50,27,1170,109.91287231445312,35.29834747314453,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",47340,15901,31439,1228,114,50,15,127,98.71649742126465,35.843610763549805,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51846,30744,21102,1195,119,50,29,1017,60.51206588745117,24.876117706298828,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50687,38001,12686,1223,119,50,36,666,132.7052116394043,42.94013977050781,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",42361,26202,16159,1130,119,50,26,1130,83.43052864074707,40.207862854003906,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50069,29707,20362,1197,119,50,28,1197,99.62725639343262,35.06660461425781,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52246,27453,24793,1230,119,50,25,1049,83.72640609741211,34.82222557067871,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51822,33220,18602,1234,119,50,30,985,132.08508491516113,44.6317195892334,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50858,26141,24717,1223,119,50,24,967,142.72475242614746,57.923078536987305,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52149,33710,18439,1209,119,50,30,944,128.56650352478027,44.76809501647949,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51639,28909,22730,1229,119,50,26,1229,127.31361389160156,62.421321868896484,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53426,33301,20125,1229,119,50,28,1229,41.40901565551758,39.177894592285156,116,video
"('172.16.10.207', '224.0.0.251', 5353, 5353, 17)",9512,9512,0,403,103,50,50,150,188454.68258857727,18943.939447402954,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48251,24519,23732,1229,114,50,22,1203,113.77120018005371,45.32766342163086,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",57519,52920,4599,1203,119,50,45,1198,65.23585319519043,49.27802085876465,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52882,35323,17559,1221,119,50,30,900,48.81715774536133,30.133485794067383,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48886,23314,25572,1219,119,50,21,1191,136.98530197143555,66.68901443481445,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56640,52233,4407,1218,119,50,45,1216,114.65764045715332,68.7253475189209,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52417,32947,19470,1217,119,50,28,1201,75.1810073852539,49.67832565307617,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8442,8126,316,204,79,50,48,185,1879.403829574585,986.6783618927002,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48181,18908,29273,1233,119,50,18,1233,172.11341857910156,59.09466743469238,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52389,32560,19829,1233,119,50,28,957,20.20406723022461,17.2731876373291,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53015,42096,10919,1198,119,50,37,919,78.50337028503418,49.195051193237305,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51061,33407,17654,1185,119,50,30,1184,120.63860893249512,52.89816856384277,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50605,26522,24083,1205,119,50,23,1038,74.35345649719238,50.6284236907959,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50839,31192,19647,1202,119,50,28,958,62.102317810058594,36.853790283203125,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48067,23844,24223,1186,114,50,23,917,145.93195915222168,60.79578399658203,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51062,33197,17865,1229,119,50,30,931,125.49424171447754,40.69089889526367,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9069,8649,420,262,114,50,48,178,920.7668304443359,27.872800827026367,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52656,43143,9513,1232,119,50,38,1232,160.7980728149414,82.50260353088379,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55453,54111,1342,1232,119,50,48,1204,164.0176773071289,49.54242706298828,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56299,54140,2159,1208,119,50,48,1172,113.94572257995605,63.17853927612305,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53016,45292,7724,1234,119,50,40,1180,156.79359436035156,60.87899208068848,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54467,49187,5280,1211,119,50,44,1211,114.46022987365723,48.51269721984863,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52373,37023,15350,1232,114,50,34,1202,149.26981925964355,55.05013465881348,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55387,27391,27996,1229,119,50,25,1180,134.28425788879395,67.59023666381836,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",12094,8016,4078,1274,98,50,45,190,880.258321762085,26.514530181884766,116,voice
"('172.16.15.123', '224.0.0.251', 5353, 5353, 17)",17998,17998,0,1125,100,50,50,235,33848.89316558838,10956.607818603516,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",58194,40966,17228,1223,119,50,35,1223,66.6341781616211,55.338382720947266,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53425,33472,19953,1231,119,50,31,1231,125.09441375732422,62.51668930053711,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",41361,27834,13527,1231,119,50,24,640,145.0955867767334,66.4975643157959,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51562,39744,11818,1231,119,50,35,1228,74.45311546325684,26.34882926940918,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50636,30795,19841,1228,119,50,28,1170,108.72626304626465,53.67922782897949,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51728,29525,22203,1170,119,50,27,957,90.34085273742676,44.078826904296875,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49947,21184,28763,1171,119,50,19,966,125.28252601623535,59.79585647583008,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50988,27799,23189,1229,119,50,26,1229,74.64456558227539,49.54266548156738,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52849,34692,18157,1229,119,50,30,948,55.139780044555664,54.175615310668945,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50130,38176,11954,1202,114,50,36,958,140.23566246032715,53.461551666259766,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8421,8263,158,214,79,50,49,158,1072.432518005371,128.42249870300293,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50385,21784,28601,1204,127,50,19,935,129.1980743408203,66.4370059967041,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53695,37563,16132,1220,119,50,33,1180,71.69842720031738,51.012277603149414,128,video
"('172.16.14.247', '224.0.0.251', 5353, 5353, 17)",13649,13649,0,421,164,50,50,421,224865.5948638916,17381.170988082886,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51039,30706,20333,1225,119,50,28,119,114.13884162902832,56.43200874328613,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53378,39192,14186,1187,119,50,34,943,88.73295783996582,47.64747619628906,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51700,24274,27426,1208,127,50,21,1195,84.79595184326172,50.51016807556152,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",45056,30365,14691,1229,119,50,27,1229,61.556100845336914,44.28863525390625,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",44890,28295,16595,1229,127,50,24,1220,96.60673141479492,66.24031066894531,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51538,31430,20108,1220,119,50,27,910,114.84718322753906,60.93025207519531,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53764,47518,6246,1180,119,50,43,119,125.6706714630127,55.832862854003906,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49047,17483,31564,1209,127,50,15,1209,67.13628768920898,51.69034004211426,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52443,34687,17756,1213,119,50,31,972,65.19651412963867,43.52521896362305,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49645,19781,29864,1222,114,50,18,966,140.12408256530762,49.7896671295166,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55223,46903,8320,1210,119,50,41,1210,82.14664459228516,61.827659606933594,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53176,31988,21188,1228,119,50,28,1215,107.69510269165039,49.9882698059082,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",43873,23873,20000,1215,119,50,22,1161,130.52964210510254,66.14255905151367,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51444,28274,23170,1185,127,50,25,1185,85.43729782104492,65.52290916442871,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54130,28926,25204,1205,119,50,25,1059,124.1455078125,53.99179458618164,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53633,41065,12568,1220,119,50,36,754,126.89924240112305,49.79538917541504,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48446,30789,17657,1225,119,50,27,1218,73.72713088989258,60.69469451904297,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55497,33058,22439,1221,127,50,28,1221,85.61277389526367,69.17881965637207,116,video
"('172.16.10.207', '239.255.255.250', 61030, 1900, 17)",8350,8350,0,167,167,50,50,167,179884.13953781128,9931.6725730896,1,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56565,48172,8393,1232,119,50,41,1064,113.88874053955078,57.997941970825195,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50842,19504,31338,1204,114,50,18,915,128.72934341430664,56.15091323852539,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9208,228,8980,215,114,50,2,146,2128.74174118042,1080.754041671753,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51269,29147,22122,1226,119,50,26,1163,81.28476142883301,50.37689208984375,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53988,32355,21633,1208,127,50,28,1190,90.20733833312988,60.24646759033203,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48786,21292,27494,1226,119,50,20,1204,76.51400566101074,39.29924964904785,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50434,34023,16411,1217,127,50,29,757,116.52016639709473,60.48226356506348,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52938,42093,10845,1197,119,50,37,1183,83.06026458740234,52.11663246154785,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48288,25477,22811,1239,119,50,23,1215,68.53985786437988,61.46955490112305,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49067,32392,16675,1215,119,50,28,1175,67.46482849121094,64.03040885925293,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48794,24874,23920,1180,127,50,22,880,126.39093399047852,61.037540435791016,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54659,48258,6401,1209,119,50,43,1209,150.4192352294922,77.83913612365723,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8836,114,8722,262,114,50,1,205,925.5664348602295,27.362346649169922,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49247,31215,18032,1209,119,50,28,1168,46.68617248535156,31.948089599609375,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48283,22621,25662,1181,114,50,21,1181,79.96201515197754,51.85294151306152,116,video
"('172.16.14.17', '239.255.255.250', 59844, 1900, 17)",8350,8350,0,167,167,50,50,167,179916.72086715698,9932.685852050781,1,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",47741,26068,21673,1234,119,50,23,1228,143.78952980041504,62.5460147857666,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53769,38722,15047,1228,127,50,33,970,123.47722053527832,70.55377960205078,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54052,38652,15400,1211,119,50,34,1108,61.805009841918945,52.41060256958008,128,video
"('172.16.17.53', '224.0.0.251', 5353, 5353, 17)",12014,12014,0,1007,87,50,50,87,590126.6684532166,446667.7062511444,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50549,24163,26386,1198,119,50,22,1198,73.01092147827148,54.14128303527832,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49253,32535,16718,1202,127,50,28,1202,83.03499221801758,57.2817325592041,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49920,25949,23971,1229,119,50,23,119,120.40209770202637,68.16649436950684,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9256,474,8782,213,90,50,5,192,864.5412921905518,26.674509048461914,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55279,37054,18225,1216,127,50,32,1168,125.52952766418457,67.37136840820312,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56390,39175,17215,1217,119,50,34,1088,63.3852481842041,42.88673400878906,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",43369,26484,16885,1194,119,50,24,1185,64.88609313964844,27.983665466308594,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48303,31232,17071,1224,119,50,27,1224,75.22869110107422,47.371864318847656,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53310,29996,23314,1230,114,50,28,1193,125.30827522277832,63.09986114501953,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53584,34637,18947,1214,119,50,30,852,127.78472900390625,64.2862319946289,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48835,22524,26311,1179,127,50,20,1140,59.84854698181152,42.858123779296875,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",57497,42879,14618,1236,119,50,37,1213,81.44354820251465,36.066532135009766,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48804,36883,11921,1213,119,50,33,719,126.6183853149414,65.7196044921875,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",46209,21804,24405,1205,127,50,19,833,130.3706169128418,66.69163703918457,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9149,204,8945,205,90,50,2,148,933.7711334228516,26.376008987426758,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50854,39901,10953,1226,119,50,35,778,129.6088695526123,62.02077865600586,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48967,35704,13263,1180,119,50,33,1163,72.98064231872559,39.554595947265625,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53274,17787,35487,1200,119,50,17,127,131.27994537353516,62.19291687011719,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48483,21328,27155,1185,135,50,18,891,68.23372840881348,56.633949279785156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54988,46798,8190,1198,119,50,41,1198,68.28927993774414,32.09209442138672,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",45347,29704,15643,1198,114,50,28,1182,119.66323852539062,48.85363578796387,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50664,27253,23411,1182,119,50,24,1179,74.56064224243164,60.60934066772461,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",48955,23881,25074,1207,119,50,22,1207,155.10153770446777,58.37869644165039,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53391,41840,11551,1207,119,50,36,881,102.25296020507812,60.692787170410156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53525,42049,11476,1196,119,50,37,1193,73.49658012390137,54.69393730163574,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",47660,22744,24916,1192,119,50,20,1111,134.85956192016602,60.88733673095703,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50088,29185,20903,1204,127,50,26,902,62.54863739013672,23.97465705871582,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51886,39518,12368,1208,119,50,35,859,104.2177677154541,68.8772201538086,116,video
